Symbol,Name,Price_Intraday,Change,Percentage_Change
ARDX,"Ardelyx, Inc.",5.36,-0.4,-6.94
UXIN,Uxin Limited,1.07,0.1001,10.32
TKKSR,TKK Symphony Acquisition Corporation COM NPV (S/R SUBS RTS),18.51,-0.83,-4.29
FTR,Frontier Communications Corporation,0.26,0.0258,11.02
AMTBB,Amerant Bancorp Inc.,8,0.09,1.14
AEIS,"Advanced Energy Industries, Inc.",83.48,-0.53,-0.63
NTAP,"NetApp, Inc.",47.01,0.3,0.64
COWN,Cowen Inc.,21.1,-0.79,-3.61
BJRI,"BJ's Restaurants, Inc.",31.21,0.39,1.27
NVDA,NVIDIA Corporation,582.48,16.08,2.84
HQI,"HireQuest, Inc.",7.54,0.01,0.13
OPK,"OPKO Health, Inc.",3.64,-0.13,-3.45
NH,"NantHealth, Inc.",1.96,-0.21,-9.68
HWBK,"Hawthorn Bancshares, Inc.",19.76,-0.16,-0.8
EGLE,Eagle Bulk Shipping Inc.,14.25,-0.5,-3.39
WRLD,World Acceptance Corporation,95.75,0.79,0.83
VONE,Vanguard Russell 1000 Index Fund ETF Shares,162.5,-0.13,-0.08
KHC,The Kraft Heinz Company,31.54,-0.16,-0.5
IUSS,Invesco RAFI Strategic US Small Company ETF,24.25,-0.1849,-0.76
FDUSZ,Fidus Investment Corporation - ,24.9,0,0
VTIQU,VectoIQ Acquisition Corp.,49.88,2.08,4.35
VTIQ,VectoIQ Acquisition Corp.,33.97,2.6,8.29
BYND,"Beyond Meat, Inc.",156.86,-0.18,-0.11
ZCZZT,ZCZZT,1.09,0,0
STX,Seagate Technology plc,53.49,0.74,1.4
ALEC,"Alector, Inc.",11.37,-0.07,-0.61
ANIK,"Anika Therapeutics, Inc.",32.59,-1.31,-3.86
ORG,The Organics ETF,19.06,-0.6149,-3.13
PEER,"PeerStream, Inc.",0.7608,-0.2392,-23.92
AAON,"AAON, Inc.",63.54,1.86,3.02
PTVE,Pactiv Evergreen Inc,13.9,-0.06,-0.43
CPSI,"Computer Programs and Systems, Inc.",27.7,-0.38,-1.35
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,51.2251,0.0051,0.01
NEWTI,Newtek Business Services Corp.,25.43,0.05,0.2
VREX,Varex Imaging Corporation,14.14,0.18,1.29
IESC,"IES Holdings, Inc.",35.26,-0.01,-0.03
EDTXU,EdtechX Holdings Acquisition Corp.,21.27,3.33,18.56
SOHU,Sohu.com Limited,19.5,-0.33,-1.66
MKSI,"MKS Instruments, Inc.",127.49,1.47,1.17
CFB,"CrossFirst Bankshares, Inc.",8.25,-0.43,-4.95
ICLN,iShares Global Clean Energy ETF,21.45,0.16,0.75
CFA,VictoryShares US 500 Volatility Wtd ETF,57.728,0.0039,0.01
WHLR,"Wheeler Real Estate Investment Trust, Inc.",2.77,-0.05,-1.77
CLRG,IQ Chaikin U.S. Large Cap ETF,26.32,-0.0198,-0.08
CHSCM,CHS Inc.,27.13,-0.08,-0.29
MUDSW,Mudrick Capital Acquisition Corporation Warrant,1.19,0.4,50.63
GASS,StealthGas Inc.,2.09,0.01,0.48
ERIE,Erie Indemnity Company,236.48,-2.32,-0.97
VC,Visteon Corporation,96.5,0.28,0.29
ECPG,"Encore Capital Group, Inc.",31.34,-1.38,-4.22
BANFP,BFC Capital Trust II PFD TR 7.20%,27.78,0.28,1.02
TTEC,"TTEC Holdings, Inc.",59.63,-1.59,-2.6
MFSF,"MutualFirst Financial, Inc.",24.87,-0.05,-0.2
AMBA,"Ambarella, Inc.",60.15,-0.77,-1.26
IART,Integra LifeSciences Holdings Corporation,48.95,0.17,0.35
BCLI,Brainstorm Cell Therapeutics Inc.,11.39,0.37,3.36
KALU,Kaiser Aluminum Corporation,65.04,-1.06,-1.6
CYTK,"Cytokinetics, Incorporated",16.94,-0.63,-3.59
BRID,Bridgford Foods Corporation,18.17,-0.07,-0.38
JMPNZ,JMP Group LLC - 6.875% Senior N,20.99,0.02,0.1
NEO,"NeoGenomics, Inc.",40.66,-0.16,-0.39
VLYPO,Valley National Bancorp,24.75,-0.21,-0.84
OTEX,Open Text Corporation,41.44,2.24,5.71
PSCH,Invesco S&P SmallCap Health Care ETF,140.6,-0.54,-0.38
SIFY,Sify Technologies Limited,1.1,0.01,0.92
OTIC,"Otonomy, Inc.",3.81,-0.04,-1.04
HMNF,"HMN Financial, Inc.",14.67,-0.01,-0.07
INMD,InMode Ltd.,41.38,0.25,0.61
ASRV,"AmeriServ Financial, Inc.",2.76,-0.06,-2.13
MRKR,"Marker Therapeutics, Inc.",1.45,0.03,2.11
FCBP,First Choice Bancorp,14.12,-0.035,-0.25
CWST,"Casella Waste Systems, Inc.",57.83,-0.56,-0.96
MESO,Mesoblast Limited,11.73,-0.16,-1.35
PLL,Piedmont Lithium Limited,22.51,-1.79,-7.37
PLXS,Plexus Corp.,72.61,-0.07,-0.1
SEAC,"SeaChange International, Inc.",0.7268,-0.0133,-1.8
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,40.55,-0.58,-1.41
GWACU,GOOD WORKS ACQUISITION CORP.,9.87,0.02,0.2
FTHM,Fathom Holdings Inc.,20.7,-1.3,-5.91
DLPNW,"Dolphin Entertainment, Inc. Warrant",0.0474,0.0074,18.5
VRSK,"Verisk Analytics, Inc.",197.35,2.94,1.51
OPINI,Office Properties Income Trust,25.27,-0.25,-0.98
ASTE,"Astec Industries, Inc.",50.3,0.39,0.78
PTVCA,Protective Insurance Corporation,15.22,0.02,0.13
VRSN,"VeriSign, Inc.",206.67,-1.65,-0.79
PDLB,PDL Community Bancorp,9.57,-0.23,-2.35
PSHG,Performance Shipping Inc.,4.44,0.03,0.68
HCCH,HL Acquisition Corp.,11.44,0.14,1.24
CBSHP,"Commerce Bancshares, Inc.",25,0.01,0.04
IOTS,Adesto Technologies Corporation,12.54,0,0
NEWTL,Newtek Business Services Corp.,25.11,-0.1,-0.4
SUMO,"Sumo Logic, Inc.",20.57,0.51,2.54
OSUR,"OraSure Technologies, Inc.",13.31,0.67,5.3
CAC,Camden National Corporation,31.88,-0.92,-2.8
PCSA,"Processa Pharmaceuticals, Inc.",4.25,0,0
IGOV,iShares International Treasury Bond ETF,54.12,0.12,0.22
BEAT,"BioTelemetry, Inc.",44.87,-0.05,-0.11
EIGI,"Endurance International Group Holdings, Inc.",9.35,-0.02,-0.21
FPRX,"Five Prime Therapeutics, Inc.",5,-0.15,-2.91
SANW,S&W Seed Company,2.32,-0.01,-0.43
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,28.59,-0.17,-0.59
AGTC,Applied Genetic Technologies Corporation,5.27,-0.43,-7.54
CENT,Central Garden & Pet Company,40.85,0.34,0.84
RGEN,Repligen Corporation,201.98,0.12,0.06
ATRA,"Atara Biotherapeutics, Inc.",13.45,-0.43,-3.1
VSTA,Vasta Platform Limited,12.62,0.19,1.53
CTMX,"CytomX Therapeutics, Inc.",7.02,-0.05,-0.71
LANC,Lancaster Colony Corporation,168.61,0.22,0.13
BFYT,"Benefytt Technologies, Inc.",31,0,0
ATHA,"Athira Pharma, Inc.",22.22,-0.51,-2.24
STRO,"Sutro Biopharma, Inc.",16.395,1.985,13.78
VWOB,Vanguard Emerging Markets Government Bond Index Fund ETF Shares,79.94,-0.36,-0.45
VECO,Veeco Instruments Inc.,15.01,-0.12,-0.79
LPCN,Lipocine Inc.,1.47,0.15,11.36
OAS,Oasis Petroleum Inc.,0.155,-0.0145,-8.55
MYRG,MYR Group Inc.,44.17,-0.21,-0.47
OFSSI,Ofs Capital Corp 5.95% Notes Due 2026,21.84,0.33,1.53
IMRA,IMARA Inc.,16.09,-0.21,-1.29
CTRN,"Citi Trends, Inc.",28.68,-0.57,-1.95
PHIOW,Phio Pharmaceuticals Corp.,0.17,-0.01,-5.56
FSEA,First Seacoast Bancorp,7.82,-0.09,-1.14
PLPC,Preformed Line Products Company,53.95,-0.28,-0.52
TLF,"Tandy Leather Factory, Inc.",3,-0.105,-3.38
MIST,Milestone Pharmaceuticals Inc.,6.4,-0.08,-1.23
DGICB,Donegal Group Inc.,12.75,0,0
DGICA,Donegal Group Inc.,14.16,-0.14,-0.98
PDP,Invesco DWA Momentum ETF,83.1916,0.3137,0.38
HONE,"HarborOne Bancorp, Inc.",9.37,-0.06,-0.64
MRCC,Monroe Capital Corporation,6.62,-0.13,-1.93
HSTM,"HealthStream, Inc.",18.265,-0.345,-1.85
YJ,Yunji Inc.,1.84,-0.03,-1.6
ICMB,"Investcorp Credit Management BDC, Inc.",3.27,0.12,3.81
PRVL,Prevail Therapeutics Inc.,9.81,-0.39,-3.82
FMHI,First Trust Municipal High Income ETF,52.045,0.235,0.45
LGHLW,Lion Financial Group Limited,0.0801,0.0095,13.46
CUBA,The Herzfeld Caribbean Basin Fund Inc.,3.83,-0.07,-1.79
GEVO,"Gevo, Inc.",1.07,0.01,0.94
CPTAG,Capitala Finance Corp.,22.2,-0.15,-0.67
IRIX,IRIDEX Corporation,1.68,-0.14,-7.69
INDB,Independent Bank Corp.,58.49,-0.67,-1.13
ALIM,"Alimera Sciences, Inc.",3.99,-0.01,-0.25
IDN,"Intellicheck, Inc.",9,0.02,0.22
UG,"United-Guardian, Inc.",14.15,0.15,1.07
PATK,"Patrick Industries, Inc.",62.13,-1.11,-1.76
CFMS,"Conformis, Inc.",0.658,0.003,0.46
RECN,"Resources Connection, Inc.",10.32,-0.65,-5.93
VTNR,"Vertex Energy, Inc.",0.4223,-0.0005,-0.12
MNDO,MIND C.T.I. Ltd,2.26,-0.01,-0.44
AQMS,"Aqua Metals, Inc.",0.9007,-0.017,-1.85
ANY,Sphere 3D Corp.,1.34,-0.1,-6.94
CDLX,"Cardlytics, Inc.",90.57,1.96,2.21
SIVBP,SVB Financial Group,26.35,-0.2,-0.75
MGTX,MeiraGTx Holdings plc,14.3,-0.51,-3.44
LOGC,"LogicBio Therapeutics, Inc.",5.67,-0.43,-7.05
PFIN,"P&F Industries, Inc.",4.45,-0.16,-3.47
BNDW,Vanguard Total World Bond ETF,81.92,-0.12,-0.15
TTD,"The Trade Desk, Inc.",819.34,172.04,26.58
COCP,"Cocrystal Pharma, Inc.",0.8654,0.0509,6.25
AKAM,"Akamai Technologies, Inc.",101.63,-1.08,-1.05
GNUS,"Genius Brands International, Inc.",1.055,-0.025,-2.31
NBIX,"Neurocrine Biosciences, Inc.",96.34,-3.98,-3.97
FCCO,First Community Corporation,14.55,-0.29,-1.95
FCCY,1st Constitution Bancorp,12.92,-0.21,-1.6
VTVT,vTv Therapeutics Inc.,1.67,-0.03,-1.76
FTEK,"Fuel Tech, Inc.",0.7449,-0.0051,-0.68
PFLT,PennantPark Floating Rate Capital Ltd.,8.39,-0.12,-1.41
LMFA,"LM Funding America, Inc.",0.5502,-0.0175,-3.08
PYPL,"PayPal Holdings, Inc.",202.73,-1.83,-0.89
THBR,"Thunder Bridge Acquisition II, Ltd.",10.13,-0.01,-0.1
PDFS,"PDF Solutions, Inc.",20.61,-0.57,-2.69
DLTH,Duluth Holdings Inc.,16.2,0.33,2.08
BSET,"Bassett Furniture Industries, Incorporated",15.17,-0.05,-0.33
SPOK,"Spok Holdings, Inc.",9.42,-0.07,-0.74
NKTR,Nektar Therapeutics,17.42,0.53,3.14
AGNCP,AGNC Investment Corp.,21.73,-0.09,-0.41
GOOG,Alphabet Inc.,1761.75,-1.62,-0.09
HTBI,"HomeTrust Bancshares, Inc.",16.2,-0.39,-2.35
HAS,"Hasbro, Inc.",84.34,0.24,0.29
WOOD,iShares Global Timber & Forestry ETF,68.08,0.41,0.61
JOUT,Johnson Outdoors Inc.,90.48,-1.67,-1.81
FRGI,"Fiesta Restaurant Group, Inc.",9.47,-0.6,-5.96
EDOC,Global X Funds - Global X Digital Health & Telemedicine ETF,17.77,0.01,0.06
BPR,Brookfield Property REIT Inc.,,,0
ELTK,Eltek Ltd.,4.41,-0.26,-5.57
UBSI,"United Bankshares, Inc.",26.1,-0.69,-2.58
PFIS,Peoples Financial Services Corp.,37.56,-1.21,-3.12
CSIQ,Canadian Solar Inc.,39.85,-0.12,-0.3
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,52.46,0.85,1.65
TRVG,trivago N.V.,1.3,0.04,3.17
ALT,"Altimmune, Inc.",12.45,0.05,0.4
SONG,Akazoo S.A.,1.16,0,0
FEP,First Trust Europe AlphaDEX Fund,34.36,0.2,0.59
THRY,"Thryv Holdings, Inc.",10.3,0.28,2.79
HBT,"HBT Financial, Inc.",12.28,-0.11,-0.89
EUFN,iShares MSCI Europe Financials ETF,14.47,0.03,0.21
DEACU,Diamond Eagle Acquisition Corp.,19.37,0.36,1.89
IMTXW,immatics biotechnologies GmbH,2.56,-0.03,-1.16
CY,Cypress Semiconductor Corporation,23.82,0,0
ALGRU,Allegro Merger Corp.,10.97,0,0
ZVZZC,NextShares,100.1,0,0
CHPM,CHP Merger Corp.,10,-0.05,-0.5
QRTEP,,99.08,0.03,0.03
BPYPP,Brookfield Property Partners L.P.,20.87,-0.14,-0.67
MLHR,"Herman Miller, Inc.",31.94,-0.39,-1.21
CSTL,"Castle Biosciences, Inc.",51.7,-0.61,-1.17
FAT,FAT Brands Inc.,5.58,0.04,0.72
HCCO,Healthcare Merger Corp.,9.22,-0.13,-1.39
AINV,Apollo Investment Corporation,8.57,0.33,4
ACBI,"Atlantic Capital Bancshares, Inc.",13.86,-0.45,-3.14
QTNT,Quotient Limited,5.08,-0.11,-2.12
VLDRW,"Velodyne Lidar, Inc.",3.5,-0.13,-3.58
HERD,Pacer Cash Cows Fund of Funds ETF,24.4856,-0.1301,-0.53
HERO,Global X Video Games &amp; Esports ETF,28.7,0.13,0.46
FID,First Trust S&P International Dividend Aristocrats ETF,14.5624,-0.0976,-0.67
STMP,Stamps.com Inc.,224.27,-29.25,-11.54
AZPN,"Aspen Technology, Inc.",116.16,-4.69,-3.88
FRPH,"FRP Holdings, Inc.",43.8,-0.57,-1.28
CVBF,CVB Financial Corp.,17.75,0.605,3.53
EOLS,"Evolus, Inc.",3.18,-0.16,-4.79
VYNE,Menlo Therapeutics Inc.,1.675,-0.095,-5.37
VSAT,"Viasat, Inc.",33.22,-0.41,-1.22
MARPS,Marine Petroleum Trust,3.56,-0.09,-2.47
LGHL,Lion Group Holding Ltd.,2.42,0.09,3.86
UGLD,VelocityShares 3x Long Gold ETN Linked to the S&P GSCI Gold Index ER,201.33,2.02,1.01
PSTX,"Poseida Therapeutics, Inc.",10.14,-1.14,-10.11
GRSHU,"Gores Holdings III, Inc.",11.79,1.04,9.67
STML,"Stemline Therapeutics, Inc.",11.83,0,0
ARQL,"ArQule, Inc.",20,0,0
LVGO,"Livongo Health, Inc.",139.77,0,0
AIMT,"Aimmune Therapeutics, Inc.",34.49,0,0
LINC,Lincoln Educational Services Corporation,5.42,-0.01,-0.18
PRTH,"Priority Technology Holdings, Inc.",2.73,-0.04,-1.44
PBTS,"Powerbridge Technologies Co., Ltd.",2.16,-0.04,-1.82
EVLO,"Evelo Biosciences, Inc.",4.37,-0.03,-0.68
WILC,G. Willi-Food International Ltd.,19.3,-0.43,-2.18
SSPKU,Silver Spike Acquisition Corp.,10.35,0,0
LIND,"Lindblad Expeditions Holdings, Inc.",8.09,-0.12,-1.46
ACAM,Acamar Partners Acquisition Corp.,10.13,0.02,0.2
TROV,"TrovaGene, Inc.",1.19,-0.01,-0.83
WSC,WillScot Corporation,20.19,1.52,8.14
MSEX,Middlesex Water Company,66.85,-0.71,-1.05
ONVO,"Organovo Holdings, Inc.",9.45,-0.91,-8.78
SRRK,Scholar Rock Holding Corporation,42.1,-2.29,-5.16
CNAT,Conatus Pharmaceuticals Inc.,0.556,0.001,0.18
RBZ,Reebonz Holding Limited,80.06,0.09,0.11
IPHS,"Innophos Holdings, Inc.",31.99,0,0
SONGW,Akazoo S.A.,0.07,0,0
SPAR,"Spartan Motors, Inc.",17.08,-0.07,-0.41
UCFC,United Community Financial Corp.,10.93,-0.3,-2.67
DFNSU,LGL Systems Acquisition Corp.,8.67,0.11,1.29
ALGRW,Allegro Merger Corp. WT EXP 010625,0.0097,0.0011,12.79
CTACW,Chaserg Technology Acquisition Corp WT EXP 041025,10.12,-0.18,-1.75
HHHHW,Wealthbridge Acquisition Limited,0.2796,0.1496,115.08
XBIOW,"Xenetic Biosciences, Inc.",1.1,0,0
FLLCU,Fellazo Inc.,10.15,-0.01,-0.1
OCSLL,Oaktree Specialty Lending Corpo,0.01,0,0
ZNWAA,"Zion Oil & Gas, Inc.",4294.67,0,0
CHEKW,Check-Cap Ltd A WT,0.0101,0,0
GRSHW,"Gores Holdings III, Inc. WT EXP 091123",19.57,-0.26,-1.31
DDMXU,DD3 Acquisition Corp. Units,10.8,0,0
TIBRW,Tiberius Acquisition,0.72,-0.08,-10
MTFBW,Motif Bio Plc WT,24.76,-0.12,-0.48
XBITV,XBiotech Inc.,51.94,-0.44,-0.84
SNOAW,Sonoma Pharmaceuticals Inc,12.29,0.03,0.24
CTAC,ChaSerg Technology Acquisition Corp.,,,0
TRCB,Two River Bancorp,,,0
BROGR,Twelve Seas Investment Company,1.79,0.07,4.07
CECO,Perdoceo Education Corporation,,,0
CELGZ,Celgene Corporation - Contingen,4.65,-0.32,-6.44
DFBHU,DFB Healthcare Acquisitions Corp.,2.69,0.03,1.13
SBFGP,"SB Financial Group, Inc.",119.76,-2.28,-1.87
BIOS,"Option Care Health, Inc.",,,0
ONCE,"Spark Therapeutics, Inc.",,,0
FLLCW,Fellazo Inc.,196.3,-1.85,-0.93
CIVBP,"Civista Bancshares, Inc.",25.4121,-23.7679,-48.33
DRYS,DryShips Inc.,,,0
FLLCR,Fellazo Inc.,0.3,-0.029,-8.81
TKKSW,Glory Star New Media Group Holdings Limited,100.04,0,0
PSDO,"Presidio, Inc.",,,0
CHNGV,Change Healthcare Inc.,9.8,0,0
GCVRZ,Sanofi,0.8711,0,0
ATISW,"Attis Industries, Inc.",85.98,0.01,0.01
DDMXW,DD3 Acquisition Corp. WT EXP 102023,0.29,-0.11,-27.5
ESTRW,"Estre Ambiental, Inc.",33.8,0.65,1.96
DNBF,DNB Financial Corporation,,,0
BWMCW,"Atlas Technical Consultants, Inc.",6.395,-0.105,-1.62
MDCO,The Medicines Company,,,0
CARB,"Carbonite, Inc.",,,0
DISHV,DISH Network Corporation,3.0195,0.0095,0.32
CFIIW,,0.8001,-0.0999,-11.1
CIFS,China Internet Nationwide Financial Services Inc.,0.5888,0.0221,3.9
CAPAW,,0.8,0,0
BOWXW,,1.2,0,0
GHIVW,"Gores Holdings IV, Inc.",1.11,-0.02,-1.77
DYN,"Dyne Therapeutics, Inc.",20.19,-1.1,-5.17
IGF,iShares Global Infrastructure ETF,40.22,-0.33,-0.81
BSMO,Invesco BulletShares (R) 2024 Municipal Bond ETF,25.59,0.05,0.2
GAN,GAN plc,17.02,-0.12,-0.7
DMTKW,"DermTech, Inc.",0.5045,-0.0205,-3.9
KERNW,Akerna Corp.,0.6075,0.2322,61.87
ZGYHR,Yunhong International,0.185,0.005,2.78
PROF,Profound Medical Corp.,17.91,-0.26,-1.43
INDY,iShares India 50 ETF,37.63,0.53,1.43
MORN,"Morningstar, Inc.",208.4,1.9,0.92
USAT,"USA Technologies, Inc.",8.34,0.04,0.48
RCKY,"Rocky Brands, Inc.",28.95,-0.44,-1.5
JFU,9F Inc.,1.27,-0.12,-8.63
FIVN,"Five9, Inc.",164.96,1.66,1.02
INWK,"InnerWorkings, Inc.",2.99,0,0
MNKD,MannKind Corporation,2.28,0.05,2.24
GBCI,"Glacier Bancorp, Inc.",37.47,-0.13,-0.35
VCYT,"Veracyte, Inc.",42.96,0.95,2.26
PSC,Principal U.S. Small-Cap Multi-Factor Index ETF,29.7281,-0.3853,-1.28
ALDR,"Alder BioPharmaceuticals, Inc.",,,0
HYXF,,52.04,-0.1,-0.19
DOVA,"Dova Pharmaceuticals, Inc.",,,0
FTOC,,9.6501,0.0001,0
BTAQW,Burgundy Technology Acquisition Corporation,0.62,-0.01,-1.59
CTWS,"Connecticut Water Service, Inc.",,,0
MCMJW,Merida Merger Corp. I,0.4001,-0.02,-4.76
AGBAR,AGBA Acquisition Limited,0.2101,0.0001,0.05
CPAAW,Conyers Park II Acquisition Corp.,1.05,-0.01,-0.94
CBLK,"Carbon Black, Inc.",,,0
PAYAW,,2.52,0.12,5
VMACW,Vistas Media Acquisition Company Inc.,0.2838,-0.0047,-1.63
NYNY,"Empire Resorts, Inc.",,,0
TYPE,Monotype Imaging Holdings Inc.,,,0
GHDX,"Genomic Health, Inc.",,,0
LEDS,SemiLEDs Corporation,3.09,0.11,3.69
TOTAW,Tottenham Acquisition I Limited WT EXP 050625,0.34,0.0008,0.24
BRLIR,Brilliant Acquisition Corporation,0.1801,0,0
TOTAR,Tottenham Acquisition I Limited RT,0.4799,0.0102,2.17
QRTEV,QURATE RETAIL INC 8.0% FIXED RA,105,0,0
QRTBV,,,,0
INAQ,,,,0
SRTSW,"Sensus Healthcare, Inc. Warrant",0.22,0.08,57.14
MPVDF,Mountain Province Diamonds Inc. ,0.34225,0.00175,0.51
THMO,"ThermoGenesis Holdings, Inc.",2.24,-0.04,-1.75
CEREW,,2.26,-0.08,-3.42
GSIT,"GSI Technology, Inc.",5.25,-0.45,-7.89
WORX,SCWorx Corp.,1.05,-0.02,-1.87
CMLF,,9.71,-0.09,-0.92
CVCO,"Cavco Industries, Inc.",195,-6.39,-3.17
AGLE,"Aeglea BioTherapeutics, Inc.",8.28,-0.28,-3.27
THCAU,Tuscan Holdings Corp. II,10.1,0,0
SNDL,Sundial Growers Inc.,0.25,0.03,13.64
LEGR,First Trust Indxx Innovative Transaction &amp; Process ETF,33.1576,0.1876,0.57
PNNTG,PennantPark Investment Corporat,23.5,0,0
BBH,VanEck Vectors Biotech ETF,160.58,-3.53,-2.15
FTXL,First Trust Nasdaq Semiconductor ETF,55,1.3274,2.47
CG,The Carlyle Group Inc.,27.32,-0.07,-0.26
FTXO,First Trust Nasdaq Bank ETF,19.02,-0.3506,-1.81
BSBK,Bogota Financial Corp.,7.95,-0.1,-1.24
QAT,iShares MSCI Qatar ETF,17.4177,-0.0123,-0.07
MSBI,"Midland States Bancorp, Inc.",14.61,-0.23,-1.55
EGBN,"Eagle Bancorp, Inc.",29.3,-0.92,-3.04
ACET,Aceto Corporation,11.91,-0.01,-0.08
SPKE,"Spark Energy, Inc.",8.97,-0.38,-4.06
EH,EHang Holdings Limited,8.88,0.09,1.02
EXPCW,Experience Investment Corp.,1,0.1,11.11
SCZ,iShares MSCI EAFE Small-Cap ETF,60.84,0.13,0.21
SPQQ,Siren Large Cap Blend Index ETF,28.0193,0,0
ISRL,"Isramco, Inc.",,,0
SNOA,"Sonoma Pharmaceuticals, Inc.",7.32,0.12,1.67
MBB,iShares MBS ETF,110.09,-0.15,-0.14
BSJK,Invesco BulletShares 2020 High Yield Corporate Bond ETF,23.36,0,0
LIZI,Lizhi Inc.,2.34,0.23,10.9
DPHCW,DiamondPeak Holdings Corp.,6.72,-1.04,-13.4
CTIB,CTI Industries Corporation,1.81,-0.07,-3.72
CTXRW,Citius Pharmaceuticals Inc WT,0.2713,0,0
CTACU,ChaSerg Technology Acquisition Corp.,,,0
CZWI,"Citizens Community Bancorp, Inc.",7.69,0.01,0.13
HNRG,Hallador Energy Company,0.928,0.003,0.32
FWP,Forward Pharma A/S,6.43,0.06,0.94
HOLUU,Holicity Inc.,10.02,0,0
GECC,Great Elm Capital Corporation,2.6,0.03,1.17
HCCHW,HL Acquisition Corp. WT EXP 062123,1.6,-0.04,-2.44
FTOCW,,0.95,0.1,11.76
MIK,"The Michaels Companies, Inc.",8.12,-0.315,-3.73
MDRR,"Medalist Diversified REIT, Inc.",1.78,0.11,6.59
OMP,Oasis Midstream Partners LP,9.26,0.31,3.46
BOKF,BOK Financial Corporation,60.08,-1.23,-2.01
SLRX,"Salarius Pharmaceuticals, Inc.",0.6684,-0.0232,-3.35
IMNM,"Immunome, Inc.",11.6,-0.45,-3.73
ETACW,,0.9298,0.0598,6.87
THCBW,Tuscan Holdings Corp.,0.509,-0.001,-0.2
FSCT,"Forescout Technologies, Inc.",28.99,0,0
MOGO,Mogo Inc.,1.89,0.55,41.04
ACWX,iShares MSCI ACWI ex U.S. ETF,48.43,0.16,0.33
DDOG,"Datadog, Inc.",100.35,-1.6,-1.57
CRMT,"America's Car-Mart, Inc.",91.14,-2.39,-2.56
VICR,Vicor Corporation,83.92,-0.15,-0.18
DMAC,DiaMedica Therapeutics Inc.,4.32,0.01,0.23
CALB,California BanCorp,13.45,-0.05,-0.37
PRGS,Progress Software Corporation,38.71,-0.46,-1.17
RGLD,"Royal Gold, Inc.",126.17,3.24,2.64
ZI,ZoomInfo Technologies Inc.,41.67,0.56,1.36
EAR,"Eargo, Inc.",34.75,-0.25,-0.71
IMXI,"International Money Express, Inc.",15.97,0.28,1.78
HOFVW,"Hall of Fame Village, LLC",0.22,0.0003,0.14
CATS,"Catasys, Inc.",25.95,0.06,0.23
BOSC,B.O.S. Better Online Solutions Ltd.,2.39,-0.03,-1.24
LNSR,"LENSAR, Inc.",8.22,-0.35,-4.08
IMI,"Intermolecular, Inc.",,,0
APOPW,Cellect Biotechnology Ltd. Warrants to Purchase ADRs,0.1811,0,0
ATIS,"Attis Industries, Inc.",0.1,0,0
BCDAW,"BioCardia, Inc.",0.515,-0.235,-31.33
THCAW,Tuscan Holdings Corp. II Warrant,0.45,-0.01,-2.17
GNRSW,Greenrose Acquisition Corp. Wt,0.29,0.06,26.09
SJOYW,Scienjoy Holding Corp. Wts,0.24,0,0
PAVMZ,"PAVmed Inc. Series Z Warrant
",0.76,-0.02,-2.56
PNTR,Pointer Telocation Ltd.,,,0
CBAT,"CBAK Energy Technology, Inc.",3.13,-0.16,-4.86
KELYA,"Kelly Services, Inc.",18.13,-0.77,-4.07
MCHX,"Marchex, Inc.",1.82,0.02,1.11
UBNK,"United Financial Bancorp, Inc.",,,0
GRCYW,Greencity Acquisition Corporation,0.24,0.02,9.09
EVOP,"EVO Payments, Inc.",24.46,0.52,2.17
CTRM,Castor Maritime Inc.,0.1193,-0.0008,-0.67
INAQW,,,,0
LSXMA,The Liberty SiriusXM Group,38.46,-0.05,-0.13
ERESW,,0.51,0,0
GLMD,Galmed Pharmaceuticals Ltd.,3.36,0.07,2.13
VERX,"Vertex, Inc.",28.33,0.21,0.75
OCCI,"OFS Credit Company, Inc.",9.8,0.1,1.03
CYRX,"Cryoport, Inc.",45.63,2.38,5.5
DGLD,VelocityShares 3x Inverse Gold ETN Linked to the S&P GSCI Gold Index ER,15.17,0,0
MDGSW,Medigus Ltd. WT C EXP 072323,0.26,0,0
LTXB,"LegacyTexas Financial Group, Inc.",,,0
CHEKZ,Check-Cap Ltd. Series C Warrant,0.0388,0,0
BNGOW,"BioNano Genomics, Inc. WT EXP 082123",0.16,-0.008,-4.76
IBBJ,ETF Series Solutions - Defiance Nasdaq Junior Biotechnology ETF,28.9949,-0.6796,-2.29
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,74.3,0.14,0.19
DRAD,Digirad Corporation,2.99,-0.1,-3.24
KBLMW,KBL Merger Corp. IV Warrant,0.171,-0.007,-3.93
ZGYH,Yunhong International,9.89,0,0
HDS,"HD Supply Holdings, Inc.",43.47,0.58,1.35
GRNVW,GreenVision Acquisition Corp.,0.51,0,0
ANDAR,Andina Acquisition Corp. III,0.1701,-0.0399,-19
FSRVU,FinServ Acquisition Corp.,10.25,-0.05,-0.49
LANDO,,24.46,-0.1,-0.41
NDRAW,Endra Life Sciences Inc WT,0.0607,0,0
NMFCL,,25.06,-0.14,-0.56
NFINU,Netfin Acquisition Corp.,12.99,0.99,8.25
