,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,priceAvg50,priceAvg200,avgVolume
726,FNHC,FedNat Holding Company,5.07,-0.39,-0.02,4.6,5.07,16.87,4.6,5.9922857,9.3443575,51470.0
727,AXLA,Axcella Health Inc.,4.61,-2.95,-0.14,4.6,4.79,7.73,2.25,4.660857,5.01575,179339.0
728,MNTA,"Momenta Pharmaceuticals, Inc.",52.48,0.0,0.0,52.46,52.5,52.53,15.13,52.42,37.996433,4776276.0
729,AKRO,"Akero Therapeutics, Inc.",28.85,-0.69,-0.2,28.31,29.15,41.16,10.78,28.814571,29.533358,177056.0
730,LGIH,"LGI Homes, Inc.",117.34,-4.75,-5.85,116.12,124.63,132.98,33.0,118.32257,100.80014,265326.0
731,JCTCF,Jewett-Cameron Trading Company Ltd.,9.53,0.32,0.03,9.38,9.5813,11.66,5.0,8.821428,7.299643,4539.0
732,BRPAR,BR Partners Yield FIM C Priv,0.2,0.0,0.0,0.1562,0.2001,0.4,0.025,0.2288,0.23465714,10234.0
733,LTBR,Lightbridge Corporation,2.69,-3.58,-0.1,2.61,2.83,8.55,1.71,3.2074287,4.6074286,192942.0
734,ABUS,Arbutus Biopharma Corporation,2.79,-2.79,-0.08,2.76,2.87,9.02,0.88,3.0128572,2.597143,2120467.0
735,RUN,Sunrun Inc.,57.73,-0.47,-0.27,57.2,61.2,82.42,7.835,63.787716,39.44486,5866100.0
736,ABTX,"Allegiance Bancshares, Inc.",27.75,-1.84,-0.52,27.5976,28.62,38.95,20.88,25.761572,25.02757,50098.0
737,ENTX,Entera Bio Ltd.,1.13,3.67,0.04,1.11,1.15,3.4,1.0,1.1568571,1.6272286,130042.0
738,SMMC,South Mountain Merger Corp.,12.4,1.97,0.24,12.0,12.5499,12.63,9.25,10.859772,10.301236,496710.0
739,TKKSU,Glory Star New Media Group Holdings Limited,0.2496,3.96,0.0095,0.2423,0.2674,1.56,0.222,0.29557142,0.42465216,3560710.0
740,BPFH,"Boston Private Financial Holdings, Inc.",5.95,-1.0,-0.06,5.92,6.14,13.08,5.0,6.022857,6.356357,815687.0
741,CSII,"Cardiovascular Systems, Inc.",35.1,-2.5,-0.9,34.77,36.345,55.22,26.0,36.981144,34.880356,323021.0
742,HMST,"HomeStreet, Inc.",30.87,-2.68,-0.85,30.82,31.89,34.49,18.44,29.063715,26.087143,155570.0
743,MLAB,"Mesa Laboratories, Inc.",265.33,-0.99,-2.66,264.22,269.1,288.8,181.9,264.998,243.07278,31495.0
744,HOVNP,"Hovnanian Enterprises, Inc. PFD DEP1/1000A",7.11,0.0,0.0,7.0701,7.98,7.98,1.62,7.0585713,5.4474998,5495.0
745,PPH,VanEck Vectors Pharmaceutical ETF,63.36,-0.66,-0.42,63.25,63.76,68.02,46.9,61.924572,62.423786,70693.0
746,HIMX,"Himax Technologies, Inc.",3.83,1.32,0.05,3.7115,3.85,5.1,1.73,3.6334286,3.5905714,683520.0
747,MLCO,Melco Resorts & Entertainment Limited,16.2,-1.58,-0.26,16.1,16.66,25.22,10.81,15.967428,16.805786,3303345.0
748,CELG,Celgene Corporation,,0.0,,,,,,,,
749,HPJ,"Highpower International, Inc.",,0.0,,,,,,,,
750,QLGN,"Qualigen Therapeutics, Inc.",3.88,-1.02,-0.04,3.82,3.93,21.5,3.71,4.577286,5.98025,981254.0
751,SCPL,SciPlay Corporation,14.25,-2.66,-0.39,13.68,14.859,18.5,5.82,15.347,14.178179,937531.0
752,BSCS,Invesco BulletShares 2028 Corporate Bond ETF,23.29,-0.17,-0.04,23.2393,23.32,23.57,18.62,23.160856,22.913263,21273.0
753,CNDT,Conduent Incorporated,4.03,-2.18,-0.09,3.99,4.75,6.92,1.54,3.4885714,2.8709285,2226157.0
754,FARO,"FARO Technologies, Inc.",62.68,-2.69,-1.73,62.04,64.95,65.81,35.15,61.991714,57.45014,84775.0
755,IBKR,"Interactive Brokers Group, Inc.",48.7,-1.12,-0.55,48.58,49.46,58.5,33.7,49.009716,46.6755,496660.0
756,WTER,The Alkaline Water Company Inc.,1.49,11.19,0.15,1.31,1.5493,2.6,0.4,1.3958571,1.48815,1309628.0
757,GWPH,GW Pharmaceuticals plc,114.64,4.08,4.49,108.85,118.589,141.98,67.98,97.42057,112.83336,419139.0
758,FLGT,"Fulgent Genetics, Inc.",40.02,3.36,1.3,37.65,40.1899,52.47,6.7,38.749714,27.427822,964423.0
759,EIDX,"Eidos Therapeutics, Inc.",72.71,-3.54,-2.67,72.24,75.36,77.33,28.39,66.16371,50.763355,191365.0
760,NSTG,"NanoString Technologies, Inc.",40.77,4.54,1.77,38.7615,40.92,46.93,13.85,40.55943,36.170357,591353.0
761,CFIIU,CF Finance Acquisition Corp. II,9.87,0.0,0.0,9.87,9.87,10.15,9.86,9.9564,9.971843,294703.0
762,WVE,Wave Life Sciences Ltd.,7.22,-0.69,-0.05,7.06,7.39,39.98,6.61,8.742572,10.008214,1270139.0
763,IEF,iShares 7-10 Year Treasury Bond ETF,120.5,-0.34,-0.41,120.362,120.59,123.41,110.04,121.131996,121.60607,4879292.0
764,INNT,"Innovate Biopharmaceuticals, Inc.",0.56,-20.23,-0.142,0.551,0.72,1.22,0.3701,0.72689164,0.60807675,6437011.0
765,REKR,"Rekor Systems, Inc.",3.77,0.8,0.03,3.38,3.93,7.8,2.1,5.4379997,4.5425715,635757.0
766,NTWK,"NetSol Technologies, Inc.",2.53,-2.32,-0.06,2.52,2.6,5.75,2.0,2.780857,2.8549285,109398.0
767,DOGZ,Dogness (International) Corporation,2.23,-6.3,-0.15,2.2,2.435,3.42,0.777,1.57392,1.328415,732521.0
768,TTCF,,19.6,2.51,0.48,18.61,19.68,27.2,10.33,19.525883,15.57,1713952.0
769,AHCO,AdaptHealth Corp.,30.0,0.0,0.0,29.83,31.72,31.8,7.82,25.641428,20.6415,417604.0
770,SDGR,"Schrodinger, Inc.",52.95,-2.0,-1.08,51.3166,54.57,99.5,25.5,53.644287,64.151855,1429851.0
771,KNSA,"Kiniksa Pharmaceuticals, Ltd.",15.25,-5.98,-0.97,15.19,16.18,28.67,6.28,17.207,19.630857,404223.0
772,HOLUW,Holicity Inc.,1.0,11.11,0.1,1.0,1.0,1.0,1.0,,,
773,PEIX,"Pacific Ethanol, Inc.",6.74,-6.13,-0.44,6.571,7.49,11.44,0.22,7.976,3.3623571,7860356.0
774,OLD,The Long-Term Care ETF,25.84,-1.37,-0.3581,25.825,26.34,32.69,14.079,25.531828,24.235243,4382.0
775,ARQT,"Arcutis Biotherapeutics, Inc.",18.25,-2.2,-0.41,17.51,18.71,40.88,17.1,23.238428,26.779964,222785.0
776,RILY,"B. Riley Financial, Inc.",29.03,-3.04,-0.91,29.0,30.38,30.38,12.94,26.32343,23.497143,106721.0
777,APPF,"AppFolio, Inc.",163.87,1.12,1.81,158.78,166.1,180.56,81.01,152.96086,149.66714,122220.0
778,OPT,Opthea Ltd,12.8,-0.17,-0.0218,12.37,13.2,14.0,10.22,13.04825,13.04825,183743.0
779,YGYI,"Youngevity International, Inc.",0.5667,-4.74,-0.0282,0.5535,0.6604,4.46,0.41,0.58825713,1.1112429,1184309.0
780,SBBX,SB One Bancorp,18.51,-4.29,-0.83,17.68,19.17,25.235,10.96,18.51,17.92411,0.0
781,PTON,"Peloton Interactive, Inc.",125.46,-0.92,-1.17,122.49,132.79,139.75,17.7,115.15514,72.51372,22186735.0
782,HSON,"Hudson Global, Inc.",9.67,0.73,0.07,9.67,9.77,13.1,6.06,9.9091425,9.414928,3445.0
783,VTGN,"VistaGen Therapeutics, Inc.",0.675,-0.97,-0.0066,0.6502,0.6945,1.15,0.29,0.7154286,0.62128574,1295893.0
784,ADES,"Advanced Emissions Solutions, Inc.",4.5,-1.75,-0.08,4.41,4.61,13.12,3.52,4.412,4.7907143,356996.0
785,PHAS,"PhaseBio Pharmaceuticals, Inc.",3.35,1.52,0.05,3.13,3.45,8.49,2.6,3.3145714,4.1157856,244306.0
786,EIGR,"Eiger BioPharmaceuticals, Inc.",10.31,14.05,1.27,9.1,10.65,15.82,4.55,9.104857,10.195357,507035.0
787,LNGR,Global X Longevity Thematic ETF,26.15,-0.98,-0.26,26.15,26.37,26.795,16.71,25.693972,24.875122,4698.0
788,REGN,"Regeneron Pharmaceuticals, Inc.",578.03,-1.83,-10.78,572.72,589.04,664.64,328.13,577.71173,592.58154,885639.0
789,CCRN,"Cross Country Healthcare, Inc.",7.35,-6.37,-0.5,7.27,7.98,13.42,4.5,7.012,6.4088573,212935.0
790,TW,Tradeweb Markets Inc.,61.68,1.46,0.89,60.7,62.055,69.055,33.23,57.774857,57.444286,694428.0
791,CEVA,"CEVA, Inc.",42.12,-3.33,-1.45,41.35,43.72,46.5,20.45,41.352856,37.98907,132714.0
792,CAMP,CalAmp Corp.,7.82,-2.74,-0.22,7.82,8.07,11.94,3.7,7.7622857,7.753286,230732.0
793,FB,"Facebook, Inc.",293.41,-0.43,-1.27,288.06,294.6,304.67,137.1,267.83115,247.1775,23036331.0
794,TZAC,Tenzing Acquisition Corp.,10.87,-0.09,-0.01,10.87,10.9,13.0,9.57,10.825429,10.7235,20929.0
795,SLP,"Simulations Plus, Inc.",74.99,1.64,1.21,71.2109,75.33,77.89,26.0,70.23628,59.117714,206282.0
796,EVFM,"Evofem Biosciences, Inc.",2.45,-1.21,-0.03,2.385,2.505,7.5,1.91,2.5385714,3.3290715,4176198.0
797,SUSL,iShares ESG MSCI USA Leaders ETF,60.7199,-0.13,-0.0776,60.3042,60.95,62.0,38.16,58.72746,56.00597,15721.0
798,GAINL,Gladstone Investment Corporation,24.57,-0.85,-0.21,24.55,24.68,26.4,12.05,24.349428,24.213,11279.0
799,LXRX,"Lexicon Pharmaceuticals, Inc.",1.07,-2.73,-0.03,1.06,1.1245,5.33,1.05,1.3774285,1.7610714,834517.0
800,JAKK,"JAKKS Pacific, Inc.",4.75,1.5,0.07,4.46,4.79,14.4,3.0,4.244571,5.7287855,888134.0
801,CENX,Century Aluminum Company,7.26,2.4,0.17,7.02,7.355,11.33,2.91,7.344,7.3904285,1026176.0
802,PTRS,Partners Bancorp,5.02,-1.76,-0.09,5.02,5.22,3075.0,4.97,180.75229,1369.7709,8939.0
803,MUDS,Mudrick Capital Acquisition Corporation,12.65,14.48,1.6,11.05,13.0,13.86,7.35,12.65,10.451871,44021.0
804,GGAL,Grupo Financiero Galicia S.A.,7.61,1.2,0.09,7.275,7.67,17.7,5.66,6.952857,9.239715,1173976.0
805,DOX,Amdocs Limited,58.02,0.87,0.5,57.2,58.19,77.29,44.05,57.567142,60.340714,642089.0
806,ATNI,"ATN International, Inc.",46.93,-1.41,-0.67,46.81,48.39,79.64,37.01,48.274857,56.3105,53942.0
807,AVRO,"AVROBIO, Inc.",14.69,-1.48,-0.22,14.5,15.09,29.32,9.76,14.840285,16.974285,178653.0
808,YTEN,"Yield10 Bioscience, Inc.",5.94,5.32,0.3,5.47,6.22,14.69,3.5,6.682286,6.1552143,1276034.0
809,HRTX,"Heron Therapeutics, Inc.",16.42,-4.81,-0.83,16.26,17.405,26.81,9.6,15.600857,16.203072,721750.0
810,SPPI,"Spectrum Pharmaceuticals, Inc.",3.5,-2.23,-0.08,3.475,3.56,10.57,1.74,3.9457142,3.5352857,2474209.0
811,JAGX,"Jaguar Health, Inc.",0.2059,2.44,0.0049,0.2,0.2063,1.22,0.19,0.28088573,0.4638,5713076.0
812,BSGM,"BioSig Technologies, Inc.",3.27,-3.54,-0.12,3.11,3.55,12.43,2.36,4.6962857,7.6645713,615031.0
813,BSJO,Invesco BulletShares 2024 High Yield Corporate Bond ETF,24.52,-0.04,-0.01,24.46,24.55,25.57,19.6,24.234056,23.852686,118150.0
814,NCNO,"nCino, Inc.",76.75,-1.18,-0.92,75.7,78.05,103.95,66.82,77.01086,78.57988,535151.0
815,RETA,"Reata Pharmaceuticals, Inc.",131.89,2.81,3.6,129.65,133.29,257.965,88.17,111.430855,133.55885,341754.0
816,DXCM,"DexCom, Inc.",361.32,1.75,6.21,349.1026,365.05,456.23,182.07,382.38742,396.8174,958623.0
817,NUAN,"Nuance Communications, Inc.",34.47,0.47,0.16,34.01,34.68,35.65,13.51,33.519714,27.412214,3145693.0
818,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,57.7741,-0.01,-0.0059,57.665,57.8824,57.993,43.06,55.560913,53.347008,27201.0
819,SMCP,AlphaMark Actively Managed Small Cap ETF,22.5662,-0.72,-0.1626,22.5662,22.7001,25.401,15.55,21.908028,20.930008,978.0
820,MEET,"The Meet Group, Inc.",6.29,0.0,0.0,6.28,6.3,7.0,2.17,2.482353,5.0507803,259145.0
821,EPSN,Epsilon Energy Ltd.,3.25,2.85,0.09,3.1,3.25,3.64,2.32,3.1245713,3.0579286,18759.0
822,WTREP,Watford Holdings Ltd.,25.0,0.0,0.0,25.0,25.0,28.56,22.69,25.296,24.701,879.0
823,PFBI,"Premier Financial Bancorp, Inc.",12.05,-6.81,-0.88,12.05,13.1,20.38,8.21,11.694858,12.030786,28696.0
824,OSW,OneSpaWorld Holdings Limited,6.34,-2.31,-0.15,6.2,6.59,17.25,2.45,6.662,6.1528573,496831.0
825,QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,92.21,0.16,0.15,91.52,92.4694,92.53,53.69,87.72257,82.06514,86787.0
826,IEUS,iShares MSCI Europe Small-Cap ETF,53.1,0.7,0.37,53.06,53.2,56.3,31.74,51.74743,48.89636,8254.0
827,MRAM,"Everspin Technologies, Inc.",6.14,-23.25,-1.86,5.97,6.75,9.01,1.75,6.694857,6.228643,211637.0
828,BCEL,"Atreca, Inc.",13.03,-3.41,-0.46,12.92,13.6,29.35,9.51,14.113286,16.03475,224559.0
829,PAE,"Gores Holdings III, Inc.",8.43,0.0,0.0,8.35,8.71,12.76,3.095,8.889,9.160321,286056.0
830,EYEN,"Eyenovia, Inc.",3.39,1.5,0.05,3.335,3.435,6.92,1.11,3.364,3.3543928,1222010.0
831,PLMR,"Palomar Holdings, Inc.",98.65,1.08,1.05,96.1144,99.33,121.87,39.21,94.25257,86.99518,337356.0
832,GPP,Green Plains Partners LP,7.77,-3.36,-0.27,7.58,8.03,14.81,3.47,7.596514,7.042014,39392.0
833,USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,33.48,0.12,0.04,33.3309,33.53,34.81,22.45,32.7808,31.378315,79703.0
834,RRR,"Red Rock Resorts, Inc.",21.035,-0.45,-0.095,20.43,21.19,27.91,2.76,18.334715,14.408428,1566460.0
835,DRIV,Global X Autonomous & Electric Vehicles ETF,19.34,0.21,0.04,19.13,19.3699,19.37,9.32,17.655256,15.652093,84631.0
836,CODX,"Co-Diagnostics, Inc.",14.44,-0.41,-0.06,14.07,14.5,30.99,0.846,13.941857,16.313643,3186106.0
837,OPCH,"Option Care Health, Inc.",15.64,-0.06,-0.01,15.19,15.94,18.21,5.74,13.576,13.138572,700628.0
838,FTGC,First Trust Global Tactical Commodity Strategy Fund,17.405,-0.14,-0.025,17.36,17.52,19.08,13.05,17.169285,16.196114,127993.0
839,LKFN,Lakeland Financial Corporation,49.65,-2.01,-1.02,49.65,51.14,53.0,30.49,46.043144,44.44057,105956.0
840,ISIG,"Insignia Systems, Inc.",0.9501,-2.06,-0.02,0.95,0.985,1.75,0.54,0.81142855,0.7607143,3163812.0
841,DFBHW,Healthcare Acquisitions Corp. Warrant ,0.2705,-18.55,-0.0616,0.2705,0.318,4.56,0.0655,0.13374223,0.4773452,7779048.0
842,GPRE,Green Plains Inc.,14.28,-2.06,-0.3,14.12,14.68,17.76,3.77,15.521428,12.164,483573.0
843,STNLU,Sentinel Energy Services Inc.,35.7081,0.23,0.0817,35.7026,35.98,37.07,24.14,34.190372,33.29924,25590.0
844,MRCY,"Mercury Systems, Inc.",69.83,-2.88,-2.07,69.76,72.27,96.29,52.24,75.59828,78.555214,282120.0
845,UBOH,"United Bancshares, Inc.",20.13,0.15,0.03,20.13,20.13,24.54,12.6,19.953428,18.368572,1610.0
846,STNLW,Sentinel Energy Services Inc WT,0.1599,-5.94,-0.0101,0.12,0.176,0.176,0.12,,,
847,FIII,Forum Merger III Corporation,9.79,0.72,0.07,9.7101,9.79,13.5,9.67,9.779743,9.779743,104540.0
848,BKYI,"BIO-key International, Inc.",0.4195,-0.12,-0.0005,0.403,0.4343,2.58,0.35,0.44885713,0.684,5631245.0
849,FGEN,"FibroGen, Inc.",41.28,-2.78,-1.18,40.8,43.61,51.56,22.65,43.213142,41.17107,710312.0
850,PGJ,Invesco Golden Dragon China ETF,58.77,0.55,0.32,58.215,58.85,58.87,30.0,54.233143,49.769928,16437.0
851,MDRRP,"Medalist Diversified REIT, Inc.",11.25,-8.54,-1.05,11.25,12.14,22.0,10.25,13.175971,12.943878,640.0
852,RILYO,"B. Riley Financial, Inc. - 6.75",24.56,-0.12,-0.03,24.55,24.84,26.65,10.0,24.5132,23.290771,8745.0
853,SYNA,Synaptics Incorporated,82.84,0.41,0.34,81.16,85.8,92.32,44.41,80.482285,74.06379,364228.0
854,TCBK,TriCo Bancshares,28.31,-2.95,-0.86,28.15,29.42,41.42,23.05,27.187143,28.065214,76007.0
855,SFIX,"Stitch Fix, Inc.",37.44,0.86,0.32,36.6404,38.0,39.18,10.9,32.14957,25.66607,2495973.0
856,MKGI,"Monaker Group, Inc.",2.03,-1.46,-0.03,2.01,2.07,3.35,0.61,2.1914856,1.9715285,54690.0
857,PCOM,Points International Ltd.,9.91,-0.6,-0.06,9.8,10.0,19.06,6.89,9.836857,9.630857,29500.0
858,CARZ,First Trust NASDAQ Global Auto Index Fund,43.79,-0.27,-0.12,43.4338,43.88,44.0,19.88,40.271713,34.961857,12282.0
859,DOMO,"Domo, Inc.",37.0,-2.91,-1.11,36.71,38.0,47.25,7.62,37.388287,32.467144,477873.0
860,LNTH,"Lantheus Holdings, Inc.",11.27,4.84,0.52,10.61,11.49,21.84,8.67,12.466429,13.371893,458765.0
861,CPST,Capstone Turbine Corporation,4.76,-2.06,-0.1,4.71,4.936,6.8,1.0,4.988571,3.7306428,182842.0
862,TELL,Tellurian Inc.,0.986,2.27,0.0219,0.93,1.04,8.69,0.67,0.84914285,1.0243572,4906393.0
863,DWAT,Arrow DWA Tactical ETF,11.565,-0.09,-0.01,11.565,11.575,11.71,7.87,11.201314,10.641057,582.0
864,BROGU,Twelve Seas Investment Company,13.965,5.0,0.665,13.61,13.965,26.0,6.48,14.213706,17.191202,6915.0
865,WCFB,"WCF Bancorp, Inc.",7.2,0.0,0.0,7.2,7.2,8.75,5.7,7.0134315,6.412057,1443.0
866,UPLD,"Upland Software, Inc.",46.68,-5.89,-2.92,44.8,49.71,51.48,20.75,42.168858,36.127605,352301.0
867,ALBO,"Albireo Pharma, Inc.",32.84,-5.61,-1.95,32.75,35.04,49.0,11.26,34.417427,28.9,406400.0
868,HFFG,HF Foods Group Inc.,6.8,-2.02,-0.14,6.79,7.0,27.97,5.04,6.9604287,7.7400713,141879.0
869,PBCTP,"People's United Financial, Inc.",26.77,-2.01,-0.55,26.77,27.274,29.206,14.0,27.052,26.032078,17117.0
870,NEXT,NextDecade Corporation,2.19,-7.2,-0.17,2.19,2.35,6.78,1.115,2.7637143,2.06025,612643.0
871,MVIS,"MicroVision, Inc.",1.86,-2.62,-0.05,1.78,1.9,3.45,0.15,2.1668572,1.5690714,5791031.0
872,LOAN,"Manhattan Bridge Capital, Inc.",4.33,-0.46,-0.02,4.32,4.39,6.48,2.54,4.325714,4.292286,34214.0
873,CHB,Global X China Biotech Innovation ETF,15.607,-3.15,-0.5068,15.45,15.69,15.69,15.45,,,
874,WSFS,WSFS Financial Corporation,32.02,-1.11,-0.36,31.96,33.235,45.0,17.84,29.669714,28.346,248734.0
875,TRMT,Tremont Mortgage Trust,3.66,-1.61,-0.06,3.61,3.7365,6.86,1.63,2.9376857,2.7266643,25462.0
876,VALX,Validea Market Legends ETF,18.35,0.03,0.005,18.35,18.52,28.5748,13.6861,18.345,17.916386,0.0
877,ABMD,"Abiomed, Inc.",272.21,-0.07,-0.19,264.98,274.5,319.19,119.01,271.7263,259.05936,312128.0
878,KSMTW,Kismet Acquisition One Corp,0.75,-5.06,-0.04,0.75,0.75,0.75,0.75,,,
879,TARA,"ArTara Therapeutics, Inc.",18.96,-0.52,-0.1,18.43,19.44,67.079,8.84,18.915428,25.967808,83857.0
880,ASNA,"Ascena Retail Group, Inc.",0.6063,-15.67,-0.1127,0.5857,0.75,12.6,0.241,0.28356144,0.88163775,180051.0
881,KALA,"Kala Pharmaceuticals, Inc.",7.12,-1.93,-0.14,7.04,7.31,14.68,3.52,7.761,9.8731785,1340865.0
882,ATLO,Ames National Corporation,18.82,-2.03,-0.39,18.82,19.52,28.69,16.53,18.486286,19.156929,17704.0
883,FRG,"Franchise Group, Inc.",24.92,-2.27,-0.58,24.91,25.57,28.61,5.75,25.090572,22.063572,167762.0
884,AZYO,"Aziyo Biologics, Inc.",10.77,-7.16,-0.83,10.66,11.6,18.0,10.64,11.777727,11.777727,140781.0
885,RILYL,"B. Riley Financial, Inc. SR NT 7.5% 21",25.05,-0.2,-0.05,25.015,25.23,25.49,23.9,24.929485,24.846409,30756.0
886,BKCH,AdvisorShares Sabretooth ETF,24.9,-4.34,-1.13,24.9,25.5609,25.5609,24.9,24.9,24.9,0.0
887,YTRA,"Yatra Online, Inc.",0.97,-3.96,-0.04,0.93,1.01,4.29,0.543,0.8582571,0.87058574,606250.0
888,PACB,"Pacific Biosciences of California, Inc.",14.4,4.73,0.65,13.41,14.9,15.12,2.2,12.377714,6.4424286,4312045.0
889,PACQ,Pure Acquisition Corp.,10.08,-2.89,-0.3,10.04,10.62,11.77,8.51,10.1,10.548446,106173.0
890,SYKE,"Sykes Enterprises, Incorporated",37.61,-0.53,-0.2,37.3,38.79,40.16,22.12,35.082,30.509,189575.0
891,CRNT,Ceragon Networks Ltd.,2.22,-0.45,-0.01,2.185,2.27,2.94,0.99,2.4157143,2.3382144,377470.0
892,ERIC,Telefonaktiebolaget LM Ericsson (publ),12.17,1.25,0.15,12.045,12.189,12.52,6.15,11.148571,10.318214,8583567.0
893,DUSA,Davis Select U.S. Equity ETF,27.17,-0.29,-0.08,27.02,27.23,27.32,16.921,25.8374,24.386106,11021.0
894,CRSP,CRISPR Therapeutics AG,102.66,-0.66,-0.68,96.52,103.34,111.9,32.3,93.13657,80.739075,980489.0
895,KRNT,Kornit Digital Ltd.,71.35,0.55,0.39,69.93,71.42,73.18,22.17,66.30214,53.877823,244415.0
896,SSYS,Stratasys Ltd.,13.98,-0.78,-0.11,13.84,14.29,22.21,11.89,13.573714,15.395071,841126.0
897,OKTA,"Okta, Inc.",233.26,0.03,0.07,226.4196,237.52,251.18,88.66,224.29857,202.2873,1419356.0
898,MLNT,"Melinta Therapeutics, Inc.",,0.0,,,,,,,,
899,OPHC,"OptimumBank Holdings, Inc.",2.81,-0.71,-0.02,2.7834,2.88,5.4,1.68,2.7871428,2.4547858,64792.0
900,VPN,,15.5677,0.7,0.1077,15.47,15.6,15.6,14.355,14.957571,14.957571,16771.0
901,CHPMW,CHP Merger Corp.,1.02,-10.53,-0.12,0.97,1.09,1.09,0.97,,,
902,CSGS,"CSG Systems International, Inc.",40.08,-0.87,-0.35,39.63,40.495,58.69,36.33,40.58743,42.956142,184868.0
903,KALV,"KalVista Pharmaceuticals, Inc.",17.02,-0.41,-0.07,16.425,17.82,19.41,5.605,14.847714,12.555857,78278.0
904,PDCO,"Patterson Companies, Inc.",26.31,0.23,0.06,25.78,26.56,30.38,12.93,25.310572,23.015715,966676.0
905,AHACU,Alpha Healthcare Acquisition Corp.,9.881,-0.34,-0.034,9.8308,9.9299,10.0,9.8308,9.928685,9.930667,146613.0
906,AVID,"Avid Technology, Inc.",9.67,-1.93,-0.19,9.66,9.95,10.21,4.67,8.775714,7.749786,454160.0
907,POOL,Pool Corporation,382.89,-0.27,-1.03,380.89,391.48,391.5,160.35,345.29315,294.51028,444746.0
908,SGH,"SMART Global Holdings, Inc.",29.9,3.46,1.0,28.56,30.06,39.08,16.42,25.984142,26.289036,212490.0
909,ULH,"Universal Logistics Holdings, Inc.",21.05,-4.23,-0.93,20.96,22.04,23.94,11.02,21.442286,18.257715,54264.0
910,RDWR,Radware Ltd.,24.34,0.91,0.22,23.81,24.42,26.99,16.02,24.059715,24.3905,218020.0
911,SIC,"Select Interior Concepts, Inc.",6.61,2.16,0.14,6.49,6.9234,10.83,1.25,6.934857,4.918714,69937.0
912,HCSG,"Healthcare Services Group, Inc.",22.63,-3.66,-0.86,22.56,23.56,31.3,15.8,22.699142,23.600357,570478.0
913,GMHIU,"Gores Metropoulos, Inc.",10.97,0.64,0.07,10.8702,11.0,16.48,9.69,11.549171,11.4555,31400.0
914,GMLP,Golar LNG Partners LP,2.08,-2.35,-0.05,2.055,2.178,9.9,1.3,2.0971427,2.5212142,150342.0
915,ACIW,"ACI Worldwide, Inc.",33.08,1.04,0.34,32.55,33.24,39.37,20.03,29.126286,27.806643,1037846.0
916,DLTR,"Dollar Tree, Inc.",95.53,0.45,0.43,93.59,95.98,113.35,60.2,92.26629,90.86172,2013035.0
917,POWI,"Power Integrations, Inc.",66.29,1.77,1.15,64.29,66.48,66.49,38.57,58.278,56.990963,349257.0
918,FFBW,"FFBW, Inc.",9.14,0.44,0.04,9.13,9.25,11.1,6.736,9.292086,8.865657,10917.0
919,FISV,"Fiserv, Inc.",103.07,0.89,0.91,101.74,103.4,125.05,73.5,100.87,100.812,4824784.0
920,STBA,"S&T Bancorp, Inc.",19.1,-3.05,-0.6,19.055,19.81,41.54,16.98,19.321142,21.593428,155684.0
921,BLDR,"Builders FirstSource, Inc.",34.09,-1.62,-0.56,33.64,34.74,36.07,9.0,32.558857,25.584072,2867028.0
922,INTZ,Intrusion Inc.,10.35,-5.05,-0.55,10.14,10.99,18.54,2.26,12.278857,8.915857,77068.0
923,BANX,StoneCastle Financial Corp.,19.14,0.68,0.13,19.11,19.34,23.92,9.25,18.763428,17.758928,11559.0
924,SEED,Origin Agritech Limited,9.72,-2.9,-0.29,9.6701,9.99,14.19,2.76,9.821714,8.055572,44548.0
925,BRPA,Big Rock Partners Acquisition Corp.,10.74,0.0,0.0,10.74,10.74,11.85,9.8,10.767943,10.857857,887.0
926,BPYUP,Brookfield Property REIT Inc.,20.56,3.26,0.65,20.1,20.56,25.88,6.63,18.897715,17.327572,86398.0
927,LSTR,"Landstar System, Inc.",123.88,-0.95,-1.19,123.36,126.06,139.99,85.3,128.01572,120.50586,289564.0
928,PLW,Invesco 1-30 Laddered Treasury ETF,38.71,-0.67,-0.26,38.6914,38.7671,41.55,34.33,38.96857,39.34607,64982.0
929,TUR,iShares MSCI Turkey ETF,18.65,-0.21,-0.04,18.42,18.725,29.42,17.62,19.449715,20.965143,262709.0
930,METC,"Ramaco Resources, Inc.",2.93,0.34,0.01,2.8245,2.97,3.98,1.75,3.236,2.6727142,87537.0
931,COHU,"Cohu, Inc.",23.13,-0.94,-0.22,22.95,23.49,26.43,8.89,19.169428,17.33,249087.0
932,JFK,8i Enterprises Acquisition Corp.,9.0,0.0,0.0,8.7,9.53,13.0,7.36,9.191111,10.074745,82284.0
933,PACQU,Pure Acquisition Corp.,10.5,-1.87,-0.2,10.5,10.5,12.05,10.31,10.7,10.66721,60.0
934,TLRY,"Tilray, Inc.",9.63,23.15,1.81,8.45,12.14,23.8,2.43,5.8325715,7.2164288,9803375.0
935,LOPE,"Grand Canyon Education, Inc.",81.84,-2.47,-2.07,78.96,83.45,106.14,57.89,81.47429,89.55135,278700.0
936,GRNVR,GreenVision Acquisition Corp.,0.4001,-9.09,-0.04,0.4001,0.4001,0.4001,0.4001,,,
